workerid,internal_node_id,response,rt,stimulus,time_elapsed,trial_index,scales,within_group,exp_group
45,0.0-4.0-0.9,1,3209,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,62711,13,small,1,1
46,0.0-4.0-0.5,1,21406,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,266033,9,small,1,1
46,0.0-4.0-0.12,1,2245,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,296050,16,small,1,1
47,0.0-4.0-0.2,0,5903,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,32788,6,small,1,1
47,0.0-4.0-0.12,0,3199,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,68940,16,small,1,1
48,0.0-4.0-0.4,0,4541,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,41932,8,small,1,1
48,0.0-4.0-0.9,0,3346,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,57873,13,small,1,1
49,0.0-4.0-0.3,0,5949,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,74958,7,small,1,1
49,0.0-4.0-0.12,0,2232,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,112142,16,small,1,1
50,0.0-4.0-0.5,0,3592,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,128614,9,small,1,1
50,0.0-4.0-0.12,0,1399,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,149776,16,small,1,1
52,0.0-4.0-0.1,1,8081,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,42540,5,small,1,1
52,0.0-4.0-0.11,1,4807,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,166214,15,small,1,1
53,0.0-4.0-0.3,1,6263,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,34957,7,small,1,1
53,0.0-4.0-0.9,1,6807,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,55449,13,small,1,1
54,0.0-4.0-0.6,1,2723,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,57818,10,small,1,1
54,0.0-4.0-0.10,1,1633,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,68361,14,small,1,1
55,0.0-4.0-0.3,0,3112,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,69757,7,small,1,1
55,0.0-4.0-0.7,0,17587,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,109808,11,small,1,1
56,0.0-4.0-0.2,1,6541,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,29562,6,small,1,1
56,0.0-4.0-0.9,1,5742,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,65043,13,small,1,1
57,0.0-4.0-0.5,0,73310,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,356375,9,small,1,1
57,0.0-4.0-0.7,0,9503,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,371383,11,small,1,1
58,0.0-4.0-0.6,0,5231,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,108846,10,small,1,1
58,0.0-4.0-0.9,0,2861,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,122692,13,small,1,1
59,0.0-4.0-0.1,1,7315,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,106513,5,small,1,1
59,0.0-4.0-0.11,1,9631,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,182579,15,small,1,1
35,0.0-5.0-0.8,1,6826,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",137003,26,small,2,2
35,0.0-5.0-0.24,1,5220,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",207282,42,small,2,2
36,0.0-5.0-0.4,0,5931,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",148741,22,small,2,2
36,0.0-5.0-0.15,1,1998,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",201598,33,small,2,2
37,0.0-5.0-0.0,0,32320,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",138109,18,small,2,2
37,0.0-5.0-0.21,0,3531,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",307268,39,small,2,2
38,0.0-5.0-0.11,0,1962,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",122519,29,small,2,2
38,0.0-5.0-0.18,1,2345,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",137273,36,small,2,2
39,0.0-5.0-0.5,1,10432,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",149353,23,small,2,2
39,0.0-5.0-0.24,1,2419,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",229955,42,small,2,2
40,0.0-5.0-0.11,0,5231,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",310277,29,small,2,2
40,0.0-5.0-0.24,0,3157,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",357760,42,small,2,2
41,0.0-5.0-0.10,0,14025,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",230450,28,small,2,2
41,0.0-5.0-0.13,0,9551,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",257708,31,small,2,2
42,0.0-5.0-0.2,0,17465,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box small?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",146799,20,small,2,2
