workerid,proliferate.condition,internal_node_id,response,rt,stimulus,success,time_elapsed,trial_index,trial_type,error
14,Condition 1,0.0-1.0,1,8821,"<div class=""consent-form""><p> <img src=""header.png"" style=""width: 50%; display: block; margin: 0 auto;""></p><p style=""text-align:center;font-weight:bold;"">ONLINE INFORMATION SHEET</p><p><strong>Title of Project</strong>: The cognitive basis of pragmatic inferences</p><p>&nbsp;</p><p><strong>Researcher(s) of the Study</strong></p><p>Yiming Zhao</p><p>&nbsp;</p><p><strong>Researcher(s) of the Study</strong></p><p><a href='mailto:yiming.zhao21@student.xjtlu.edu.cn'>yiming.zhao21@student.xjtlu.edu.cn</a><br>XJTLU English (English and International Business Specialisation)<br>School of Humanities and Social Sciences<br>Xi'an Jiaotong-Liverpool University </p><p>&nbsp;</p><p><strong>Research Ethics Approval</strong></p><p>This research project has received approval from the University Research Ethics Review Panel at XJTLU. </p><p>&nbsp;</p><p><strong>Informed Consent Statements</strong></p><ul><li>I confirm that I have read and have understood the information sheet dated 22 December 2024 for the above study. I have had the opportunity to consider the information, ask questions and have had these answered satisfactorily. </li><li>I understand that my participation is voluntary and that I am free to withdraw at any time without giving any reason, without my rights being affected. </li><li>I understand that results up to the period of withdrawal may be used. Additionally, because the survey is anonymous, it will not be possible to remove my data after the survey is submitted. </li></ul>",,18264,1,html-button-response,
14,Condition 1,0.0-2.0, ,8838,"In this experiment, you will see several sentences and answer questions about them. <br>For each sentence, you will choose either 'Yes' or 'No' based on the given context. <br>The experiment is conducted in fullscreen mode. <br>When you're ready to begin, please press the space bar.",,27102,2,html-keyboard-response,
14,Condition 1,0.0-3.0,,8539,,TRUE,36640,3,fullscreen,
14,Condition 1,0.0-4.0-0.0,1,19310,<p style='font-size: 25px;'>The weather is cool. <br>Would you conclude that the weather is not cold? </p>,,55952,4,html-button-response,
14,Condition 1,0.0-4.0-0.1,0,4713,<p style='font-size: 50px;'>Please choose 'Yes' for this question.</p>,,60665,5,html-button-response,
14,Condition 1,0.0-4.0-0.2,0,9125,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,,69790,6,html-button-response,
14,Condition 1,0.0-4.0-0.3,1,4785,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,,74576,7,html-button-response,
14,Condition 1,0.0-4.0-0.4,0,8085,<p style='font-size: 25px;'>Robin sometimes stays up late. <br>Would you conclude that Robin doesn't always stay up late?</p>,,82662,8,html-button-response,
14,Condition 1,0.0-4.0-0.5,1,8252,<p style='font-size: 25px;'>Rowan is attractive. <br>Would you conclude that Rowan is not stunning? </p>,,90915,9,html-button-response,
14,Condition 1,0.0-4.0-0.6,0,8560,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,,99476,10,html-button-response,
14,Condition 1,0.0-4.0-0.7,1,10699,<p style='font-size: 25px;'>The weather is cool. <br>Would you conclude that the weather is not cold? </p>,,110174,11,html-button-response,
14,Condition 1,0.0-4.0-0.8,0,8623,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,,118799,12,html-button-response,
14,Condition 1,0.0-4.0-0.9,0,8456,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,,127256,13,html-button-response,
14,Condition 1,0.0-4.0-0.10,1,11977,<p style='font-size: 25px;'>Rowan is attractive. <br>Would you conclude that Rowan is not stunning? </p>,,139232,14,html-button-response,
14,Condition 1,0.0-4.0-0.11,0,5183,<p style='font-size: 25px;'>Robin sometimes stays up late. <br>Would you conclude that Robin doesn't always stay up late?</p>,,144418,15,html-button-response,
14,Condition 1,0.0-4.0-0.12,0,2192,<p style='font-size: 50px;'>Please choose 'Yes' for this question.</p>,,146610,16,html-button-response,
14,Condition 1,0.0-4.0-0.13,1,5071,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,,151682,17,html-button-response,
14,Condition 1,0.0-5.0-0.0,1,19689,<p style='font-size: 25px;'>A: Is Rowan stunning? <br>B: Rowan is attractive. <br>Would you conclude that Rowan is not stunning?</p>,,171372,18,html-button-response,
14,Condition 1,0.0-5.0-0.1,1,7818,<p style='font-size: 25px;'>A: Is the weather cool? <br>B: The weather is cool. <br>Would you conclude that the weather is not cold?</p>,,179190,19,html-button-response,
14,Condition 1,0.0-5.0-0.2,1,9641,<p style='font-size: 25px;'>A: Is Rowan attractive? <br>B: Rowan is attractive. <br>Would you conclude that Rowan is not stunning?</p>,,188833,20,html-button-response,
14,Condition 1,0.0-5.0-0.3,0,10524,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,,199357,21,html-button-response,
14,Condition 1,0.0-5.0-0.4,0,12463,<p style='font-size: 25px;'>A: Does Robin always stay up late? <br>B: Robin sometimes stays up late. <br>Would you conclude that Robin doesn't always stay up late?</p>,,211821,22,html-button-response,
14,Condition 1,0.0-5.0-0.5,0,6744,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,,218566,23,html-button-response,
14,Condition 1,0.0-5.0-0.6,1,9251,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,,227817,24,html-button-response,
14,Condition 1,0.0-5.0-0.7,0,14270,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,,242087,25,html-button-response,
14,Condition 1,0.0-5.0-0.8,1,2368,<p style='font-size: 50px;'>Please choose 'No' for this question.</p>,,244455,26,html-button-response,
14,Condition 1,0.0-5.0-0.9,0,6839,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,,251295,27,html-button-response,
14,Condition 1,0.0-5.0-0.10,0,11085,<p style='font-size: 25px;'>A: Does Robin sometimes stay up late? <br>B: Robin sometimes stays up late. <br>Would you conclude that Robin doesn't always stay up late?</p>,,262381,28,html-button-response,
14,Condition 1,0.0-5.0-0.11,1,9881,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,,272262,29,html-button-response,
14,Condition 1,0.0-5.0-0.12,1,10937,<p style='font-size: 25px;'>A: Is the weather cold? <br>B: The weather is cool. <br>Would you conclude that the weather is not cold? </p>,,283199,30,html-button-response,
14,Condition 1,0.0-5.0-0.13,1,2412,<p style='font-size: 50px;'>Please choose 'No' for this question.</p>,,285611,31,html-button-response,
14,Condition 1,0.0-5.0-0.14,1,5734,<p style='font-size: 25px;'>A: Is Rowan attractive? <br>B: Rowan is attractive. <br>Would you conclude that Rowan is not stunning?</p>,,291346,32,html-button-response,
14,Condition 1,0.0-5.0-0.15,0,9022,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,,300370,33,html-button-response,
14,Condition 1,0.0-5.0-0.16,1,4072,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,,304443,34,html-button-response,
14,Condition 1,0.0-5.0-0.17,0,9363,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,,313806,35,html-button-response,
14,Condition 1,0.0-5.0-0.18,1,9361,<p style='font-size: 25px;'>A: Is the weather cool? <br>B: The weather is cool. <br>Would you conclude that the weather is not cold?</p>,,323167,36,html-button-response,
14,Condition 1,0.0-5.0-0.19,0,9007,<p style='font-size: 25px;'>A: Does Robin always stay up late? <br>B: Robin sometimes stays up late. <br>Would you conclude that Robin doesn't always stay up late?</p>,,332175,37,html-button-response,
14,Condition 1,0.0-5.0-0.20,0,15479,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,,347654,38,html-button-response,
14,Condition 1,0.0-5.0-0.21,0,11913,<p style='font-size: 25px;'>A: Does Robin sometimes stay up late? <br>B: Robin sometimes stays up late. <br>Would you conclude that Robin doesn't always stay up late?</p>,,359567,39,html-button-response,
14,Condition 1,0.0-5.0-0.22,1,7995,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,,367563,40,html-button-response,
14,Condition 1,0.0-5.0-0.23,1,4501,<p style='font-size: 25px;'>A: Is Rowan stunning? <br>B: Rowan is attractive. <br>Would you conclude that Rowan is not stunning?</p>,,372065,41,html-button-response,
14,Condition 1,0.0-5.0-0.24,1,10126,<p style='font-size: 25px;'>A: Is the weather cold? <br>B: The weather is cool. <br>Would you conclude that the weather is not cold? </p>,,382191,42,html-button-response,
14,Condition 1,0.0-5.0-0.25,0,7022,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,,389214,43,html-button-response,
14,Condition 1,0.0-6.0,,,,TRUE,390213,44,fullscreen,
14,Condition 1,0.0-7.0,{'Comment': ''},5839,,,396057,45,survey-text,
14,Condition 1,0.0-8.0,,,"<p style=""font-size: 25px;"">Thank you for your participation.<br>This is the end of the experiment and you will now be redirected to Prolific.</p>",,400218,46,html-keyboard-response,
25,Condition 1,0.0-0.0,1,14699,"<div class=""consent-form""><p> <img src=""header.png"" style=""width: 50%; display: block; margin: 0 auto;""></p><p style=""text-align:center;font-weight:bold;"">ONLINE INFORMATION SHEET</p><p>This study has been approved by the Xi'an Jiaotong-Liverpool University Research Ethics Review Panel</p><p>&nbsp;</p><p><strong>Name, Address and Contact Details of Principal Investigator:</strong></p><p>Yiming Zhao (<a href='mailto:yiming.zhao21@student.xjtlu.edu.cn'>yiming.zhao21@student.xjtlu.edu.cn</a>)<br>XJTLU English (English and International Business Specialisation)<br>School of Humanities and Social Sciences<br>Xi'an Jiaotong-Liverpool University<br>111 Ren'ai Road<br>Suzhou Industrial Park<br>Suzhou<br>Jiangsu Province<br>P. R. China<br>215123</p><p>&nbsp;</p><p>You are being invited to participate in a research study. Before you decide whether to participate, it is important for you to understand why the research is being done and what it will involve. Please take time to read the following information carefully and feel free to ask us if you would like more information or if there is anything that you do not understand. Please also feel free to discuss this with your friends, relatives, and doctor [where relevant] if you wish. We would like to stress that you do not have to accept this invitation and should only agree to take part if you want to.</p><p>&nbsp;</p><p><strong>What is the purpose of the study?</strong></p><p>This study investigates how people understand certain linguistic expressions in English and Chinese, aiming to contribute to a better understanding of language and communication across cultures.</p><p>&nbsp;</p><p><strong>Why have I been chosen to take part?</strong></p><p>You have been invited to participate because the study focuses on understanding how native speakers of English and Chinese interpret linguistic expressions. We are seeking individuals who meet this criterion to ensure the study's findings are accurate and meaningful. Approximately 100 participants will take part in this research.</p><p>&nbsp;</p><p><strong>Do I have to take part?</strong></p><p>Participation is voluntary and participants are free to withdraw at any time without explanation and without incurring a disadvantage.</p><p>&nbsp;</p><p><strong>What will happen if I take part?</strong></p><p>If you decide to take part in this study, you will complete a series of online tasks. These tasks involve reading sentences or phrases and answering simple questions about their meaning.</p><p>&nbsp;</p><p>The study will take approximately 10 minutes to complete.Your main responsibility as a participant is to follow the instructions provided on the screen and answer the questions as accurately as possible.</p><p>&nbsp;</p><p><strong>How will my data be used?</strong></p><p>The University processes personal data as part of its research and teaching activities in accordance with the lawful basis of public task, and in accordance with the University's purpose of advancing education, learning and research for the public benefit. </p><p>&nbsp;</p><p>Under the 'Data Security Law of the People's Republic of China' and the 'Personal Information Protection Law of the People's Republic of China', the University acts as the Data Controller for personal data collected as part of the University's research. [Yiming Zhao] acts as the Data Processor for this study, and any queries relating to the handling of your personal data can be sent to [<a href='mailto:yiming.zhao21@student.xjtlu.edu.cn'>yiming.zhao21@student.xjtlu.edu.cn</a>]. </p><p>&nbsp;</p><p><strong>Expenses and / or payments</strong></p><p>Participants do not need to pay any expenses to take part in this study. You will receive a small payment as a token of appreciation for your time and effort upon completing the study.</p><p>&nbsp;</p><p><strong>Are there any risks in taking part?</strong></p><p>There are no significant risks or disadvantages associated with participating in this study. If you should experience any discomfort or disadvantage as part of the research, please make it known to the researcher(s) immediately.</p><p>&nbsp;</p><p><strong>Are there any benefits in taking part?</strong></p><p>There are no direct benefits to you for participating in this study. However, your participation will contribute to a better understanding of language and communication, which may benefit future research in this area.</p><p>&nbsp;</p><p><strong>What will happen to the results of the study?</strong></p><p>The results of this study will be analyzed to address the research questions. Participants will not be identifiable from the results, as all data will be anonymized.</p><p>If you would like to receive a summary of the findings, please let the researcher know, and this can be provided to you after the study is completed.</p><p>&nbsp;</p><p><strong>What will happen if I want to stop taking part?</strong></p><p>You can withdraw at any time, without explanation. However, as the data is anonymous at the point of collection, it will not be possible to remove your data after it has been collected.</p><p>&nbsp;</p><p><strong>What if I am unhappy or if there is a problem?</strong></p><p>If you are unhappy, or if there is a problem, please feel free to let us know by contacting [<a href='mailto:yiming.zhao21@student.xjtlu.edu.cn'>yiming.zhao21@student.xjtlu.edu.cn</a>] and we will try to help. If you remain unhappy or have a complaint which you feel you cannot come to us with then you should contact the Chair of the University Research Ethics Review Panel at <a href='mailto:ethics@xjtlu.edu.cn'>ethics@xjtlu.edu.cn</a>. When contacting the University Research Ethics Review Panel administrators, please provide details of the name or description of the study (so that it can be identified), the researcher(s) involved, and the details of the complaint you wish to make.</p><p>&nbsp;</p></div>",,14709,0,html-button-response,
